"","STATION","GEAR_DESC","YEAR","MONTH","DAY","Time","SAL","Temp_C","O2_MG_L","ITIS","Genus_species","sp_desc","Length","Weight","Total_Wgt","Total_NUM"
"186",28,"Trawl",1998,4,21,"12:10:00.000",6,23,8.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",206,NA,73.8,1
"187",28,"Trawl",1998,5,4,"12:34:00.000",4,26,8.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",134,NA,29,1
"188",27,"Trawl",1998,7,20,"9:11:00.000",12,30,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",242,NA,111.1,1
"189",60,"Trawl",1998,8,25,"",28,26.7,6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",21,NA,0.1,1
"190",60,"Trawl",1999,2,4,"10:45:00.000",28,18,6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",191,NA,107.5,1
"191",60,"Trawl",1999,8,31,"",NA,NA,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",192,NA,182,3
"192",60,"Trawl",1999,8,31,"",NA,NA,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",114,NA,182,3
"193",60,"Trawl",1999,8,31,"",NA,NA,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",171,NA,182,3
"194",27,"Trawl",1999,9,27,"13:09:00.000",18,26.3,8.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",109,NA,15.2,1
"195",75,"Trawl",1999,11,9,"11:15:00.000",29,19.6,7.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",110,NA,21,1
"196",28,"Trawl",2000,2,22,"11:35:00.000",23,17.1,8.7,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",112,NA,17,1
"197",12,"Trawl",2000,11,22,"9:11:00.000",12,11.7,8.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",90,NA,8.5,1
"198",28,"Trawl",2000,11,22,"12:48:00.000",17,11.8,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",86,NA,16.4,3
"199",28,"Trawl",2000,11,22,"12:48:00.000",17,11.8,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",68,NA,16.4,3
"200",28,"Trawl",2000,11,22,"12:48:00.000",17,11.8,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",81,NA,16.4,3
"201",14,"Trawl",2000,12,21,"9:39:00.000",12,10,7.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",300,NA,372.2,1
"202",31,"Trawl",2000,12,29,"14:05:00.000",28,11,7.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",109,NA,22.4,2
"203",31,"Trawl",2000,12,29,"14:05:00.000",28,11,7.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",85,NA,22.4,2
"204",31,"Trawl",2001,1,26,"13:50:00.000",34,13.2,8.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",98,NA,10.6,1
"205",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",45,NA,2.4,14
"206",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",16,NA,2.4,14
"207",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,2.4,14
"208",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,2.4,14
"209",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",13,NA,2.4,14
"210",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",24,NA,2.4,14
"211",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",19,NA,2.4,14
"212",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",9,NA,2.4,14
"213",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,2.4,14
"214",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",9,NA,2.4,14
"215",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",26,NA,2.4,14
"216",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",21,NA,2.4,14
"217",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",11,NA,2.4,14
"218",60,"Trawl",2001,7,23,"10:30:00.000",33,29,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",17,NA,2.4,14
"219",28,"Trawl",2001,8,16,"9:37:00.000",14,NA,5.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",256,NA,238.5,1
"220",59,"Trawl",2001,9,20,"9:20:00.000",29,27,5.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",19,NA,0.1,1
"221",60,"Trawl",2001,10,19,"15:05:00.000",30,19.6,4.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",124,NA,24.3,1
"222",28,"Trawl",2001,12,5,"13:28:00.000",22,20,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",137,NA,65,2
"223",28,"Trawl",2001,12,5,"13:28:00.000",22,20,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",96,NA,65,2
"224",18,"Trawl",2002,1,28,"9:50:00.000",37,16.4,3.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",84,NA,8.2,1
"225",97,"Trawl",2002,1,28,"11:34:00.000",23,17,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",162,NA,55.7,1
"226",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",32,NA,1.1,12
"227",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",26,NA,1.1,12
"228",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",30,NA,1.1,12
"229",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",14,NA,1.1,12
"230",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",16,NA,1.1,12
"231",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",21,NA,1.1,12
"232",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,1.1,12
"233",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",16,NA,1.1,12
"234",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",21,NA,1.1,12
"235",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,1.1,12
"236",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",17,NA,1.1,12
"237",60,"Trawl",2002,6,24,"",36,27.7,6.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",17,NA,1.1,12
"238",59,"Trawl",2002,7,22,"9:28:00.000",35,29.3,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",19,NA,0.2,1
"239",60,"Trawl",2002,7,22,"10:27:00.000",36,29.6,5.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",10,NA,0.1,1
"240",123,"Trawl",2002,7,22,"9:56:00.000",36,29.9,4.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",48,NA,2,4
"241",123,"Trawl",2002,7,22,"9:56:00.000",36,29.9,4.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,2,4
"242",123,"Trawl",2002,7,22,"9:56:00.000",36,29.9,4.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",10,NA,2,4
"243",123,"Trawl",2002,7,22,"9:56:00.000",36,29.9,4.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",13,NA,2,4
"244",59,"Trawl",2002,8,26,"8:11:00.000",33,21.3,4.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",128,NA,34.7,3
"245",59,"Trawl",2002,8,26,"8:11:00.000",33,21.3,4.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,34.7,3
"246",59,"Trawl",2002,8,26,"8:11:00.000",33,21.3,4.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",24,NA,34.7,3
"247",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",28,NA,9.5,16
"248",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,9.5,16
"249",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,9.5,16
"250",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,9.5,16
"251",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",40,NA,9.5,16
"252",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",31,NA,9.5,16
"253",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",32,NA,9.5,16
"254",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",42,NA,9.5,16
"255",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",46,NA,9.5,16
"256",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",43,NA,9.5,16
"257",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",22,NA,9.5,16
"258",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",47,NA,9.5,16
"259",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",32,NA,9.5,16
"260",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",32,NA,9.5,16
"261",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,9.5,16
"262",60,"Trawl",2002,8,21,"7:02:00.000",34,29.6,5.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,9.5,16
"263",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",23,NA,4,18
"264",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,4,18
"265",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,4,18
"266",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",14,NA,4,18
"267",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",18,NA,4,18
"268",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",24,NA,4,18
"269",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,4,18
"270",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,4,18
"271",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,4,18
"272",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",21,NA,4,18
"273",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,4,18
"274",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",23,NA,4,18
"275",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,4,18
"276",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",21,NA,4,18
"277",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",14,NA,4,18
"278",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,4,18
"279",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",31,NA,4,18
"280",60,"Trawl",2002,9,23,"8:05:00.000",30,27,6.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",36,NA,4,18
"281",60,"Trawl",2002,11,25,"15:07:00.000",34,18.4,5.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",282,NA,303.9,1
"282",28,"Trawl",2002,12,11,"11:46:00.000",12,12,9.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",101,NA,26.8,2
"283",28,"Trawl",2002,12,11,"11:46:00.000",12,12,9.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",104,NA,26.8,2
"284",31,"Trawl",2002,12,17,"14:25:00.000",28,14.7,9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",96,NA,74.9,5
"285",31,"Trawl",2002,12,17,"14:25:00.000",28,14.7,9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",135,NA,74.9,5
"286",31,"Trawl",2002,12,17,"14:25:00.000",28,14.7,9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",97,NA,74.9,5
"287",31,"Trawl",2002,12,17,"14:25:00.000",28,14.7,9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",90,NA,74.9,5
"288",31,"Trawl",2002,12,17,"14:25:00.000",28,14.7,9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",100,NA,74.9,5
"289",28,"Trawl",2003,1,14,"12:35:00.000",8,9,10.9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",80,NA,5.6,1
"290",31,"Trawl",2003,1,28,"11:34:00.000",29,12.8,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",103,NA,14,1
"291",97,"Trawl",2003,1,28,"10:16:00.000",7,10.9,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",118,NA,18.8,1
"292",24,"Trawl",2003,4,1,"14:27:00.000",12,17.5,8.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",147,NA,49.2,1
"293",27,"Trawl",2003,4,14,"13:11:00.000",1,24.5,11.6,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",145,NA,40,1
"294",133,"Trawl",2003,4,2,"10:37:00.000",2,18.5,7.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",110,NA,47,2
"295",133,"Trawl",2003,4,2,"10:37:00.000",2,18.5,7.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",122,NA,47,2
"296",28,"Trawl",2003,5,8,"13:38:00.000",NA,NA,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",152,NA,103.6,2
"297",28,"Trawl",2003,5,8,"13:38:00.000",NA,NA,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",147,NA,103.6,2
"298",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",46,NA,10.3,8
"299",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",46,NA,10.3,8
"300",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",41,NA,10.3,8
"301",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",38,NA,10.3,8
"302",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",35,NA,10.3,8
"303",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",48,NA,10.3,8
"304",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",43,NA,10.3,8
"305",60,"Trawl",2003,6,18,"8:15:00.000",27,27.6,5.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",30,NA,10.3,8
"306",60,"Trawl",2003,7,16,"8:21:00.000",23,28.1,2.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",22,NA,0.2,1
"307",60,"Trawl",2003,8,22,"9:30:00.000",29,28.7,8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,0.3,2
"308",60,"Trawl",2003,8,22,"9:30:00.000",29,28.7,8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,0.3,2
"309",123,"Trawl",2003,8,28,"14:35:00.000",28,31.2,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",30,NA,0.4,3
"310",123,"Trawl",2003,8,28,"14:35:00.000",28,31.2,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",17,NA,0.4,3
"311",123,"Trawl",2003,8,28,"14:35:00.000",28,31.2,NA,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",14,NA,0.4,3
"312",59,"Trawl",2003,9,30,"",26,22.3,5.9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",27,NA,0.6,1
"313",59,"Trawl",2003,10,16,"9:00:00.000",26,22.9,3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",16,NA,0.1,1
"314",60,"Trawl",2003,10,16,"7:15:00.000",27,21.4,4.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",53,NA,5.1,5
"315",60,"Trawl",2003,10,16,"7:15:00.000",27,21.4,4.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",52,NA,5.1,5
"316",60,"Trawl",2003,10,16,"7:15:00.000",27,21.4,4.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",27,NA,5.1,5
"317",60,"Trawl",2003,10,16,"7:15:00.000",27,21.4,4.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",26,NA,5.1,5
"318",60,"Trawl",2003,10,16,"7:15:00.000",27,21.4,4.3,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",31,NA,5.1,5
"319",12,"Trawl",2003,12,15,"10:28:00.000",8,10.1,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",121,NA,193.8,6
"320",12,"Trawl",2003,12,15,"10:28:00.000",8,10.1,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",105,NA,193.8,6
"321",12,"Trawl",2003,12,15,"10:28:00.000",8,10.1,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",128,NA,193.8,6
"322",12,"Trawl",2003,12,15,"10:28:00.000",8,10.1,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",109,NA,193.8,6
"323",12,"Trawl",2003,12,15,"10:28:00.000",8,10.1,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",167,NA,193.8,6
"324",12,"Trawl",2003,12,15,"10:28:00.000",8,10.1,10.4,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",129,NA,193.8,6
"325",28,"Trawl",2003,12,8,"11:51:00.000",18,12,10,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",95,NA,10.5,1
"326",31,"Trawl",2003,12,8,"15:06:00.000",28,14.8,6.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",93,NA,21.5,2
"327",31,"Trawl",2003,12,8,"15:06:00.000",28,14.8,6.8,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",94,NA,21.5,2
"328",133,"Trawl",2004,2,18,"12:50:00.000",4,10,8.1,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",108,NA,19.2,1
"329",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",16,NA,0.4,9
"330",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",16,NA,0.4,9
"331",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,0.4,9
"332",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,0.4,9
"333",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,0.4,9
"334",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,0.4,9
"335",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,0.4,9
"336",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",15,NA,0.4,9
"337",24,"Trawl",2004,7,9,"9:28:00.000",8,29.1,5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",13,NA,0.4,9
"338",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",58,NA,7.4,15
"339",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",26,NA,7.4,15
"340",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",29,NA,7.4,15
"341",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",29,NA,7.4,15
"342",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,7.4,15
"343",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",26,NA,7.4,15
"344",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",32,NA,7.4,15
"345",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",28,NA,7.4,15
"346",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",29,NA,7.4,15
"347",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",27,NA,7.4,15
"348",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",30,NA,7.4,15
"349",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",33,NA,7.4,15
"350",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",25,NA,7.4,15
"351",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",27,NA,7.4,15
"352",60,"Trawl",2004,7,16,"8:15:00.000",33,29.9,4.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",42,NA,7.4,15
"353",60,"Trawl",2004,8,24,"10:12:00.000",32,28.9,3.9,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,0.1,1
"354",28,"Trawl",2004,9,28,"14:10:00.000",16,27.4,8.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,0.3,3
"355",28,"Trawl",2004,9,28,"14:10:00.000",16,27.4,8.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",17,NA,0.3,3
"356",28,"Trawl",2004,9,28,"14:10:00.000",16,27.4,8.2,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",19,NA,0.3,3
"357",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",10,NA,50.4,21
"358",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",151,NA,50.4,21
"359",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,50.4,21
"360",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",11,NA,50.4,21
"361",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,50.4,21
"362",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",12,NA,50.4,21
"363",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",11,NA,50.4,21
"364",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",11,NA,50.4,21
"365",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",13,NA,50.4,21
"366",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",34,NA,50.4,21
"367",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",39,NA,50.4,21
"368",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",20,NA,50.4,21
"369",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",17,NA,50.4,21
"370",60,"Trawl",2004,9,9,"14:44:00.000",33,27.9,3.5,169239,"CYNOSCION NEBULOSUS","UNCLASSFD",19,NA,50.4,21
