"","STATION","GEAR_DESC","YEAR","MONTH","DAY","Time","SAL","Temp_C","O2_MG_L","ITIS","Genus_species","sp_desc","Length","Weight","Total_Wgt","Total_NUM"
"177",12,"Trawl",1984,6,5,"10:13:00.000",6,26.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",78,NA,NA,3
"178",12,"Trawl",1984,6,5,"10:13:00.000",6,26.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",87,NA,NA,3
"179",12,"Trawl",1984,6,5,"10:13:00.000",6,26.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",149,NA,NA,3
"180",14,"Trawl",1984,6,5,"11:07:00.000",4,27.5,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",141,NA,NA,1
"181",28,"Trawl",1984,6,1,"11:58:00.000",5,23.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",160,NA,NA,3
"182",28,"Trawl",1984,6,1,"11:58:00.000",5,23.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",135,NA,NA,3
"183",28,"Trawl",1984,6,1,"11:58:00.000",5,23.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",148,NA,NA,3
"184",13,"Trawl",1984,7,2,"13:35:00.000",12,29,7.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",172,NA,NA,2
"185",13,"Trawl",1984,7,2,"13:35:00.000",12,29,7.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",139,NA,NA,2
"186",14,"Trawl",1984,7,2,"12:41:00.000",9,28.5,3.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",122,NA,NA,2
"187",14,"Trawl",1984,7,2,"12:41:00.000",9,28.5,3.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",120,NA,NA,2
"188",27,"Trawl",1984,7,2,"10:02:00.000",7,29,6.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",110,NA,NA,3
"189",27,"Trawl",1984,7,2,"10:02:00.000",7,29,6.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",92,NA,NA,3
"190",27,"Trawl",1984,7,2,"10:02:00.000",7,29,6.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",98,NA,NA,3
"191",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",160,NA,NA,10
"192",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",115,NA,NA,10
"193",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",191,NA,NA,10
"194",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",193,NA,NA,10
"195",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",182,NA,NA,10
"196",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",156,NA,NA,10
"197",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",160,NA,NA,10
"198",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",115,NA,NA,10
"199",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",118,NA,NA,10
"200",27,"Trawl",1984,8,13,"14:34:00.000",7,29.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",164,NA,NA,10
"201",28,"Trawl",1984,8,13,"12:35:00.000",12,30,4.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",132,NA,NA,1
"202",27,"Trawl",1984,9,10,"12:00:00.000",12,27.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",121,NA,NA,1
"203",28,"Trawl",1984,9,10,"12:09:00.000",17,27.5,4.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",148,NA,NA,4
"204",28,"Trawl",1984,9,10,"12:09:00.000",17,27.5,4.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",122,NA,NA,4
"205",28,"Trawl",1984,9,10,"12:09:00.000",17,27.5,4.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",179,NA,NA,4
"206",28,"Trawl",1984,9,10,"12:09:00.000",17,27.5,4.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",178,NA,NA,4
"207",56,"Trawl",1984,10,12,"14:25:00.000",28,24.5,3.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",311,NA,NA,1
"208",27,"Trawl",1984,11,30,"9:40:00.000",17,15,4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",106,NA,NA,1
"209",20,"Trawl",1984,12,11,"9:29:00.000",24,13.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",227,NA,NA,1
"210",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",67,NA,NA,7
"211",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",66,NA,NA,7
"212",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",57,NA,NA,7
"213",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",63,NA,NA,7
"214",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",77,NA,NA,7
"215",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",61,NA,NA,7
"216",27,"Trawl",1985,4,16,"12:40:00.000",10,22.5,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",50,NA,NA,7
"217",12,"Trawl",1985,5,7,"10:15:00.000",6,25,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",87,NA,NA,3
"218",12,"Trawl",1985,5,7,"10:15:00.000",6,25,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",203,NA,NA,3
"219",12,"Trawl",1985,5,7,"10:15:00.000",6,25,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",101,NA,NA,3
"220",14,"Trawl",1985,5,7,"10:45:00.000",2,24.5,6.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",80,NA,NA,1
"221",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",86,NA,NA,11
"222",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",64,NA,NA,11
"223",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",83,NA,NA,11
"224",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",127,NA,NA,11
"225",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",82,NA,NA,11
"226",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",94,NA,NA,11
"227",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",57,NA,NA,11
"228",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",92,NA,NA,11
"229",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",81,NA,NA,11
"230",27,"Trawl",1985,5,6,"14:25:00.000",6,26.5,10,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",115,NA,NA,11
"231",14,"Trawl",1985,6,20,"12:12:00.000",4,26.5,7.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",108,NA,NA,1
"232",24,"Trawl",1985,6,3,"10:53:00.000",24,28,5.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",97,NA,NA,1
"233",27,"Trawl",1985,6,6,"13:30:00.000",10,29.5,7.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",271,NA,NA,1
"234",28,"Trawl",1985,6,6,"12:15:00.000",8,27.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",94,NA,NA,4
"235",28,"Trawl",1985,6,6,"12:15:00.000",8,27.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",106,NA,NA,4
"236",28,"Trawl",1985,6,6,"12:15:00.000",8,27.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",131,NA,NA,4
"237",28,"Trawl",1985,6,6,"12:15:00.000",8,27.5,7.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",152,NA,NA,4
"238",14,"Trawl",1985,7,2,"10:08:00.000",14,27.5,6.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",140,NA,NA,2
"239",14,"Trawl",1985,7,2,"10:08:00.000",14,27.5,6.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",85,NA,NA,2
"240",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",104,NA,NA,9
"241",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",75,NA,NA,9
"242",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",93,NA,NA,9
"243",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",117,NA,NA,9
"244",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",201,NA,NA,9
"245",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",123,NA,NA,9
"246",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",115,NA,NA,9
"247",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",113,NA,NA,9
"248",27,"Trawl",1985,7,8,"13:25:00.000",10,27,9.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",173,NA,NA,9
"249",27,"Trawl",1985,8,1,"14:00:00.000",9,30,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",193,NA,NA,1
"250",28,"Trawl",1985,8,1,"13:05:00.000",16,29.5,6.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",169,NA,NA,1
"251",27,"Trawl",1985,10,22,"12:04:00.000",16,27,5.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",170,NA,NA,1
"252",27,"Trawl",1985,11,6,"13:25:00.000",6,15,7.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",153,NA,NA,1
"253",31,"Trawl",1985,11,6,"11:00:00.000",20,17.5,5.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",151,NA,NA,1
"254",89,"Trawl",1985,11,13,"14:48:00.000",0,19,3.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",303,NA,NA,1
"255",90,"Trawl",1985,11,13,"11:14:00.000",2,18,3.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",156,NA,NA,2
"256",90,"Trawl",1985,11,13,"11:14:00.000",2,18,3.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",123,NA,NA,2
"257",14,"Trawl",1985,12,11,"10:30:00.000",2,17,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",213,NA,NA,1
"258",27,"Trawl",1985,12,10,"11:06:00.000",14,14,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",174,NA,NA,2
"259",27,"Trawl",1985,12,10,"11:06:00.000",14,14,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",187,NA,NA,2
"260",88,"Trawl",1985,12,10,"10:38:00.000",16,14,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",168,NA,NA,1
"261",89,"Trawl",1985,12,10,"11:45:00.000",12,14.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",143,NA,NA,4
"262",89,"Trawl",1985,12,10,"11:45:00.000",12,14.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",148,NA,NA,4
"263",89,"Trawl",1985,12,10,"11:45:00.000",12,14.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",182,NA,NA,4
"264",89,"Trawl",1985,12,10,"11:45:00.000",12,14.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",215,NA,NA,4
"265",90,"Trawl",1985,12,10,"12:21:00.000",15,16.5,11.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",350,NA,NA,5
"266",90,"Trawl",1985,12,10,"12:21:00.000",15,16.5,11.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",118,NA,NA,5
"267",90,"Trawl",1985,12,10,"12:21:00.000",15,16.5,11.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",154,NA,NA,5
"268",90,"Trawl",1985,12,10,"12:21:00.000",15,16.5,11.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",180,NA,NA,5
"269",90,"Trawl",1985,12,10,"12:21:00.000",15,16.5,11.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",152,NA,NA,5
"270",27,"Trawl",1986,1,16,"11:25:00.000",15,9,11.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",224,NA,NA,1
"271",89,"Trawl",1986,1,16,"10:02:00.000",11,11,8.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",176,NA,NA,3
"272",89,"Trawl",1986,1,16,"10:02:00.000",11,11,8.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",205,NA,NA,3
"273",89,"Trawl",1986,1,16,"10:02:00.000",11,11,8.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",203,NA,NA,3
"274",90,"Trawl",1986,1,16,"10:30:00.000",12,11,8.8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",184,NA,NA,1
"275",27,"Trawl",1986,2,12,"11:10:00.000",8,8,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",201,NA,NA,1
"276",63,"Trawl",1986,2,27,"11:55:00.000",18,17.5,5.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",286,NA,NA,1
"277",90,"Trawl",1986,2,12,"12:05:00.000",11,14,3.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",149,NA,NA,2
"278",90,"Trawl",1986,2,12,"12:05:00.000",11,14,3.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",21,NA,NA,2
"279",27,"Trawl",1986,3,7,"10:40:00.000",6,13.5,8.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",22,NA,NA,1
"280",28,"Trawl",1986,3,14,"10:02:00.000",15,15.5,9.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",218,NA,NA,1
"281",88,"Trawl",1986,3,7,"10:10:00.000",10,12.5,9.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",184,NA,NA,1
"282",89,"Trawl",1986,3,7,"11:30:00.000",1,14,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",261,NA,NA,3
"283",89,"Trawl",1986,3,7,"11:30:00.000",1,14,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",187,NA,NA,3
"284",89,"Trawl",1986,3,7,"11:30:00.000",1,14,7,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",173,NA,NA,3
"285",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",352,NA,NA,7
"286",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",314,NA,NA,7
"287",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",71,NA,NA,7
"288",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",53,NA,NA,7
"289",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",33,NA,NA,7
"290",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",50,NA,NA,7
"291",89,"Trawl",1986,3,28,"10:20:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",45,NA,NA,7
"292",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",36,NA,NA,7
"293",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",37,NA,NA,7
"294",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",37,NA,NA,7
"295",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",22,NA,NA,7
"296",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",28,NA,NA,7
"297",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",33,NA,NA,7
"298",90,"Trawl",1986,3,7,"11:00:00.000",4,14.5,9,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",24,NA,NA,7
"299",90,"Trawl",1986,3,28,"10:50:00.000",4,18.5,NA,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",70,NA,NA,1
"300",27,"Trawl",1986,4,10,"12:01:00.000",4,18,5.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",83,NA,NA,3
"301",27,"Trawl",1986,4,10,"12:01:00.000",4,18,5.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",67,NA,NA,3
"302",27,"Trawl",1986,4,10,"12:01:00.000",4,18,5.6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",26,NA,NA,3
"303",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",134,NA,NA,9
"304",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",89,NA,NA,9
"305",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",78,NA,NA,9
"306",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",106,NA,NA,9
"307",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",100,NA,NA,9
"308",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",118,NA,NA,9
"309",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",98,NA,NA,9
"310",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",109,NA,NA,9
"311",27,"Trawl",1986,4,25,"9:50:00.000",8,19.5,8.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",87,NA,NA,9
"312",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",192,NA,NA,13
"313",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",80,NA,NA,13
"314",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",77,NA,NA,13
"315",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",80,NA,NA,13
"316",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",81,NA,NA,13
"317",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",92,NA,NA,13
"318",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",77,NA,NA,13
"319",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",78,NA,NA,13
"320",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",77,NA,NA,13
"321",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",70,NA,NA,13
"322",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",82,NA,NA,13
"323",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",193,NA,NA,13
"324",89,"Trawl",1986,4,10,"12:24:00.000",0,17.5,8,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",37,NA,NA,13
"325",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",87,NA,NA,11
"326",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",42,NA,NA,11
"327",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",76,NA,NA,11
"328",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",70,NA,NA,11
"329",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",57,NA,NA,11
"330",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",103,NA,NA,11
"331",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",81,NA,NA,11
"332",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",111,NA,NA,11
"333",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",76,NA,NA,11
"334",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",212,NA,NA,11
"335",89,"Trawl",1986,4,25,"10:20:00.000",2,19.5,6,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",381,NA,NA,11
"336",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",99,NA,NA,11
"337",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",80,NA,NA,11
"338",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",92,NA,NA,11
"339",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",76,NA,NA,11
"340",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",82,NA,NA,11
"341",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",81,NA,NA,11
"342",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",202,NA,NA,11
"343",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",87,NA,NA,11
"344",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",76,NA,NA,11
"345",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",70,NA,NA,11
"346",90,"Trawl",1986,4,10,"12:49:00.000",0,17.5,10.4,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",81,NA,NA,11
"347",90,"Trawl",1986,4,25,"10:52:00.000",3,20,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",89,NA,NA,14
"348",90,"Trawl",1986,4,25,"10:52:00.000",3,20,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",91,NA,NA,14
"349",90,"Trawl",1986,4,25,"10:52:00.000",3,20,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",84,NA,NA,14
"350",90,"Trawl",1986,4,25,"10:52:00.000",3,20,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",93,NA,NA,14
"351",90,"Trawl",1986,4,25,"10:52:00.000",3,20,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",87,NA,NA,14
"352",90,"Trawl",1986,4,25,"10:52:00.000",3,20,8.2,172738,"PARALICHTHYS LETHOSTIGMA","UNCLASSFD",104,NA,NA,14
